id_TMDB,id_IMDB,titulo,titulo_original,sinopse,duracao,ano,classificacao,situacao,idioma_original,orcamento,receita,num_oscars
10228,tt0190641,Pokémon: O  Filme,劇場版ポケットモンスター ミュウツーの逆襲,"No primeiro filme da famosa franquia de anime, cientistas criam um poderoso Pokémon. Porém, quando Mewtwo descobre que foi inventado em um laboratório, ele se revolta, trazendo consequências desastrosas para todo o planeta.",74,1998,United States:TV-Y7-FV,Released,ja,30000000,163644662,0.0
227306,tt1809398,Invencível,Unbroken,"O filme conta a história de Louis Zamperini, uma estrela da pista olímpica e um herói da Segunda Guerra Mundial, que durante uma missão militar, sofreu um acidente de avião no Oceano Pacífico, do qual sobreviveu junto com dois companheiros. Ele E mais um sobrevivem. Eles passaram 47 dias à deriva numa balsa, quando foram encontrados por um navio de guerra japonês. Que os fizeram de prisioneiros e os levaram para uma ilha onde foram torturados e mantidos como prisioneiros de guerra por dois anos.",137,2014,United States:PG-13,Released,en,65000000,163442937,0.0
8645,tt0949731,Fim dos Tempos,The Happening,"Uma ameaça apocalíptica chega do céu trazendo uma série de mortes violentas e inexplicáveis que se espalham pelo país. A causa do fenômeno estarrecente permanece desconhecida. O professor de ciências, Elliot Moore, ao lado de sua esposa Alma e seu colega Julian, tenta escapar do assassino invisível indo para a Pensilvânia, mas logo torna-se evidente que ninguém está fora de perigo.",91,2008,United States:TV-MA::(LV),Released,en,60000000,163403799,0.0
18221,tt0290296,IMAX: Estação Espacial 3D,Space Station 3D,"Estação Espacial 3D traz a história do maior feito tecnológico e científico desde o pouso do homem na Lua – a construção da Estação Espacial Internacional. Uma missão de cooperação global entre 16 nações e que agora os espectadores do IMAX podem acompanhar, guiados pelos astronautas da ISS. Estação Espacial 3D é a primeira jornada cinematográfica à Estação Espacial Internacional (ISS) onde os espectadores poderão experimentar a vida a bordo da estação em gravidade zero. Transportados pela magia da tecnologia IMAX, o espectador viaja com os astronautas e cosmonautas do Centro Espacial Kennedy na Flórida e do Cosmodrome Baikonur na Rússia, para encontrar sua nova casa a 354 quilômetros acima da Terra. A Estação Espacial é uma maravilha tecnológica, inigualável em esforço e desafio, e representa uma cooperação internacional única para criar um local de pesquisa permanente no espaço.",47,2002,United States:Not Rated,Released,en,0,163333893,0.0
1852,tt0469641,As Torres Gêmeas,World Trade Center,"Dois agentes da Autoridade Portuária, o sargento John McLoughlin e o diretor de Will Jimeno, ficam presos nos escombros do World Trade Center depois de ajudarem as pessoas escapar dos edifícios durante os ataques terroristas de 11 de setembro de 2001.",129,2006,United States:PG-13,Released,en,65000000,163247198,0.0
9718,tt0415306,Ricky Bobby: A Toda Velocidade,Talladega Nights: The Ballad of Ricky Bobby,"Ricky Bobby é um rebelde corredor da NASCAR que trava uma verdadeira batalha de egos com seu novo companheiro de equipe, Jean Girard. Ele se une ao amigo Cal e juntos formam a equipe mais temida do circuito, a Thunder and Lightning.",107,2006,"United States:TV-14::(DLSV, TV rating)",Released,en,72500000,162966177,0.0
1635,tt0399201,A Ilha,The Island,"Um homem que vive em uma colônia estéril futurista começa a questionar sua existência quando sua amiga é escolhida para ir à ilha, o último lugar não contaminado do mundo.",136,2005,United States:PG-13,Released,en,126000000,162949164,0.0
179,tt0373926,A Intérprete,The Interpreter,"Houve uma ameaça de morte ao chefe de estado africano, e a intérprete, Silvia, ouviu tudo. A ameaça foi feita em uma língua africana pouco conhecida, e Silvia se vê em uma conspiração internacional em que todos desconfiam dela.",128,2005,"United States:TV-14::(LSV, TV Rating.)",Released,en,80000000,162944923,0.0
513335,tt6879318,ایتالیا ایتالیا,ایتالیا ایتالیا,,102,2017,desconhecida,Released,fa,0,162593526,0.0
333484,tt2404435,Sete Homens e Um Destino,The Magnificent Seven,"Os habitantes de um pequeno vilarejo sofrem com os constantes ataques de um bando de pistoleiros. Revoltada com os saques, Emma Cullen deseja justiça e pede auxílio ao pistoleiro Sam Chisolm, que reúne um grupo de especialistas para contra-atacar os bandidos.",133,2016,United States:PG-13,Released,en,90000000,162360636,0.0
1904,tt0397535,Memórias de uma Gueixa,Memoirs of a Geisha,"Chiyo foi vendida a uma casa de gueixas quando ainda era menina, em 1929, onde é maltratada pelos donos e por Hatsumomo, uma gueixa que tem inveja de sua beleza. Acolhida por Mameha, a principal rival de Hatsumomo, Chiyo ao crescer se torna a gueixa Sayuri. Reconhecida, ela passa a desfrutar de uma sociedade repleta de riquezas e privilégios até que a 2ª Guerra Mundial modifica radicalmente sua realidade no Japão.",146,2005,United States:PG-13,Released,en,85000000,162242962,3.0
343611,tt3393786,Jack Reacher: Sem Retorno,Jack Reacher: Never Go Back,"Jack Reacher retorna para reafirmar sua ousada marca de justiça, em ""uma divertida aventura de ação"" baseada na série de best-sellers do autor Lee Child. Quando a major do Exército Susan Turner é incriminada por traição, Reacher descobre que ela foi alvo de uma tremenda conspiração governamental. Com a ajuda da própria Turner e de um misterioso novo aliado, Reacher arrisca tudo para derrubar a poderosa organização, que não vai se deter diante de nada para proteger seus segredos.",118,2016,United States:PG-13,Released,en,60000000,162146076,0.0
345,tt0120663,De Olhos Bem Fechados,Eyes Wide Shut,"Alice, uma curadora de arte, é casada com o doutor Bill Harford. Juntos formam um casal perfeito, porém depois de participarem de uma festa, Alice confessa ter tido atração e fantasias sexuais com outro homem, que também estava na festa. Os dois começam a discutir e Bill passa a se perguntar o porquê disto estar acontecendo com ele, então ele vai procurar seu amigo Nick Nightingale, que irá lhe mostrar um mundo de fantasias e jogos sexuais.",159,1999,United States:R,Released,en,65000000,162091208,0.0
8078,tt0118583,Alien: A Ressurreição,Alien Resurrection,"Duzentos anos após seu suicídio, Ripley acorda. Cientistas conseguiram tirar a rainha alienígena de seu corpo e criaram alienígenas que escaparam, provocando terror. Eles precisam ser detidos.",109,1997,United States:R,Released,en,70000000,162000000,0.0
51876,tt1219289,Sem Limites,Limitless,"Há anos o escritor Eddie Morra está sofrendo um bloqueio criativo. Quando um velho amigo lhe apresenta um remédio revolucionário, sua vida muda instantaneamente. Com o remédio, Eddie passa a usar 100% do seu cérebro. Ele consegue lembrar de tudo que já leu, ouviu ou viu em toda sua vida. Aprende línguas, faz cálculos, consegue ler e escrever muito rapidamente. Porém, para que tudo isto ocorra, ele precisa tomar o remédio todo dia. Em poucas semanas Eddie vira o rei de Wall Street chamando a atenção do mega empresário Carl Van Loon que o contrata para fechar um dos maiores negócios da história. Tendo se tornado uma pessoa perfeita, ele agora passará a viver sem limites.",105,2011,United States:PG-13,Released,en,27000000,161849455,0.0
4234,tt0134084,Pânico 3,Scream 3,"Assassinatos levam uma jovem, um repórter e um ex-policial ao set de um filme de horror inspirado por acontecimentos aterrorizantes aos quais eles sobreviveram.",116,2000,United States:TV-14,Released,en,40000000,161834276,0.0
253,tt0070328,Com 007 Viva e Deixe Morrer,Live and Let Die,"Três agentes britânicos são mortos no mesmo dia, ao investigarem o contrabando de drogas, com os assassinatos estando ligados a um chefão do crime do Harlem e a um diplomata internacional. 007 (Roger Moore) vai investigar o caso e, ao chegar em Nova York, quase morto por um capanga que trabalha para o chefão do Harlem. Mas, ao iniciar suas investigações, logo o agente inglês descobre uma trama para colocar dois bilhões de dólares em heroína no mercado americano.",121,1973,United States:PG,Released,en,7000000,161777836,0.0
87502,tt1907668,O Vôo,Flight,"O motor de um avião dá problema, e o piloto Whisp Whitaker consegue salvar a aeronave e seus passageiros, tornando-se um herói. Mas a Administração Federal de Aviação investiga o episódio e encontra evidências de abuso de álcool e drogas após um exame de sangue. O problema é posto de lado para tentar preservar a imagem do comandante, que está determinado a mudar o rumo de sua vida.",138,2012,United States:TV-MA::(LS),Released,en,31000000,161772375,0.0
2112,tt0120784,O Troco,Payback,"Porter e Val Resnick assaltam uma gangue de chineses e roubam 140 mil dólares. Porter se dá por satisfeito, apesar de esperar entre 350 mil e meio milhão de dólares, mas Val não, pois precisava de 130 mil dólares para saldar suas dívidas e ser aceito na Organização. Assim, com a ajuda de Lynn, a esposa de Porter, Val o trai e Porter é baleado e dado como morto. Mas após algum tempo ele reaparece, decidido a receber os 70 mil dólares da sua parte, mesmo que para isto tenha de enfrentar toda a ""Organização"". Mas existe uma forte possibilidade que ele morra tentando e nesta louca tentativa conta apenas com Rosie, uma garota de programa bastante exclusiva com quem tinha se envolvido, quando era seu segurança e motorista.",100,1999,United States:R,Released,en,90000000,161626121,0.0
10320,tt0377109,O Chamado 2,The Ring Two,"Seis meses após os eventos que aterrorizaram Rachel Keller (Naomi Watts) e seu filho Aidan (David Dorfman), os dois tentam deixar para trás as lembranças de Samara (Daveigh Chase) e sua fita de vídeo amaldiçoada. Rachel e Aidan se mudam de Seattle para a pequena comunidade litorânea de Astoria, no estado de Oregon, onde pretendem recomeçar a vida. Porém, após a ocorrência de um crime local que tem uma fita de vídeo envolvida, Samara retorna para reiniciar seu ciclo de mortes.",110,2005,United States:PG-13,Released,en,50000000,161451538,0.0
117263,tt2302755,Invasão à Casa Branca,Olympus Has Fallen,"O Serviço Secreto dos Estados Unidos conta com a ajuda do ex-segurança particular e amigo pessoal do presidente para resgatar o chefe de Estado e sua família de terroristas coreanos, que os fizeram reféns e assumiram o controle da Casa Branca.",119,2013,United States:R,Released,en,70000000,161025640,0.0
201703,tt0119579,Love's Deadly Triangle: The Texas Cadet Murder,Love's Deadly Triangle: The Texas Cadet Murder,,93,1997,United States:TV-14::(TV rating),Released,en,14000000,161001698,0.0
2604,tt0096969,Nascido em 4 de Julho,Born on the Fourth of July,"Ron Kovic é um rapaz idealista e cheio de sonhos, que deixa a namorada e a família para ir lutar no Vietnã. Já na guerra, ele é ferido e fica paraplégico. Ao voltar aos Estados Unidos é recebido como herói, mas logo se vê confrontando com a realidade do preconceito aos deficientes físicos, mesmo aqueles considerados heróis de guerra. Ron decide então se juntar a outros para lutar pelos seus direitos, agora negados pelo país que os enviara para a guerra.",145,1989,"United States:TV-14::(DLSV, TV Rating.)",Released,en,14000000,161001698,2.0
91586,tt2226417,Sobrenatural: Capítulo 2,Insidious: Chapter 2,"Renai e Josh Lambert estão prontos para suas vidas voltarem ao normal, mas não sabem que Josh está possuído. A fim de derrotar as forças malévolas em torno deles, Lorraine Lambert e seus amigos investigam o passado para salvar o futuro da família.",106,2013,United States:TV-14,Released,en,5000000,161000000,0.0
10330,tt0322330,Sexta-Feira Muito Louca,Freaky Friday,"Tess (Jamie Lee Curtis) e Anna (Lindsay Lohan) são mãe e filha que vivem às turras. Decididas a acabar com as brigas, elas repentinamente trocam de corpos. Agora cada uma precisa aprender a lidar com a vida da outra, com as confusões crescendo ainda mais pelo fato de Tess estar de casamento marcado.",97,2003,United States:TV-PG,Released,en,26000000,160846332,0.0
4476,tt0110322,Lendas da Paixão,Legends of the Fall,"Três irmãos, três destinos. Alfred (Aidan Quinn) é o reservado, o caçula Samuel (Henry Thomas) é o protegido, e o do meio, Tristan (Brad Pitt), aprendeu com os índios a ter um espírito aventureiro. Ao trazer de volta para o rancho do pai (Anthony Hopkins) uma bela jovem (Julia Ormond), Samuel inicia um conflito de paixões que pode terminar em tragédia para sua família.",133,1994,"United States:TV-14::(LSV, TV Rating.)",Released,en,30000000,160638883,1.0
216282,tt2106361,No Olho do Tornado,Into the Storm,"Na trama, em um único dia, a cidade de Silverton é devastada por uma ocorrência sem precedentes de tornados. A maioria das pessoas procura abrigo, enquanto caçadores de tempestades saem atrás dos fenômenos para registrá-los em vídeo.",89,2014,United States:PG-13,Released,en,50000000,160602194,0.0
